capture_id,src_ip,dst_ip,packet_count,total_bytes,avg_pkt_len,std_pkt_len,mean_ttl,mean_window,tcp_count,udp_count,icmp_count,syn_count,ack_count,fin_count,psh_count,rst_count,unique_dst_ports,avg_src_port,avg_dst_port,tcp_ratio,udp_ratio,icmp_ratio,syn_ratio,ack_ratio,fin_ratio,psh_ratio,label,attack_type
capture_05.pcap,172.16.10.198,192.168.1.20,8,320,40.0,0.0,94.875,5653.625,8,0,0,2,6,0,0,0,4,24987.0,2254.25,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.21,7,260,37.142857142857146,4.8795003647426665,93.57142857142857,3756.8571428571427,5,2,0,2,3,0,1,0,4,47478.71428571428,74.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.22,4,150,37.5,5.0,97.5,4223.0,3,1,0,0,3,0,2,0,3,32799.5,164.0,0.75,0.25,0.0,0.0,0.75,0.0,0.5,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.23,1,40,40.0,0.0,104.0,8058.0,1,0,0,0,1,0,0,0,1,20255.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.24,3,110,36.666666666666664,5.773502691896258,70.0,2938.3333333333335,2,1,0,1,1,0,1,0,3,19418.666666666668,75.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.25,6,240,40.0,0.0,65.66666666666667,4687.0,6,0,0,0,6,0,0,0,3,39941.166666666664,1655.3333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.26,3,108,36.0,6.928203230275509,108.66666666666667,2569.6666666666665,2,0,1,1,1,0,0,0,2,26656.0,53.333333333333336,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.27,1,40,40.0,0.0,62.0,5623.0,1,0,0,0,1,0,0,0,1,39994.0,8080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.28,4,150,37.5,5.0,78.0,4222.25,3,1,0,0,3,0,1,0,3,23750.5,4181.5,0.75,0.25,0.0,0.0,0.75,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.198,192.168.1.29,1,40,40.0,0.0,81.0,6814.0,1,0,0,0,1,0,0,0,1,41419.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.20,2,80,40.0,0.0,100.0,2799.5,2,0,0,0,2,0,0,0,1,14337.0,8080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.21,3,110,36.666666666666664,5.773502691896258,106.66666666666667,1139.0,2,1,0,1,1,0,0,0,3,11396.666666666666,2858.6666666666665,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.22,3,98,32.666666666666664,6.429100507328638,71.33333333333333,861.0,1,1,1,0,1,0,1,0,3,28114.333333333332,44.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.23,2,80,40.0,0.0,107.5,5839.0,2,0,0,0,2,0,1,0,2,35901.0,261.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.24,2,80,40.0,0.0,86.5,2626.0,2,0,0,1,1,0,0,0,2,30578.5,4051.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.25,2,80,40.0,0.0,59.5,7361.0,2,0,0,0,2,0,0,0,2,34996.0,4080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.26,4,148,37.0,6.0,72.0,4823.25,3,0,1,2,1,0,0,0,3,16427.5,241.5,0.75,0.0,0.25,0.5,0.25,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.27,3,120,40.0,0.0,79.33333333333333,3149.0,3,0,0,0,3,0,0,0,2,51805.666666666664,5534.333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.28,1,28,28.0,0.0,71.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.234,192.168.1.29,1,40,40.0,0.0,79.0,2098.0,1,0,0,1,0,0,0,0,1,5791.0,80.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.20,10,366,36.6,5.501514942874069,86.1,3086.6,7,1,2,1,6,0,2,0,4,27627.5,3370.2,0.7,0.1,0.2,0.1,0.6,0.0,0.2,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.21,7,260,37.142857142857146,4.879500364742666,91.14285714285714,2861.4285714285716,5,2,0,1,4,0,0,0,4,32699.714285714286,3614.5714285714284,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.22,4,160,40.0,0.0,82.0,5127.5,4,0,0,0,4,0,1,0,2,44009.75,2080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.23,5,200,40.0,0.0,90.2,5509.4,5,0,0,1,4,0,3,0,2,35575.0,152.6,1.0,0.0,0.0,0.2,0.8,0.0,0.6,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.24,8,278,34.75,5.650537269018887,82.625,2210.125,4,3,1,2,2,0,0,0,6,34928.5,1054.125,0.5,0.375,0.125,0.25,0.25,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.25,4,160,40.0,0.0,86.5,3839.0,4,0,0,2,2,0,1,0,3,39641.75,2170.75,1.0,0.0,0.0,0.5,0.5,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.26,4,160,40.0,0.0,83.0,4431.0,4,0,0,0,4,0,1,0,3,40369.75,2261.5,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.27,4,160,40.0,0.0,105.25,7203.5,4,0,0,1,3,0,0,0,3,27464.5,4065.5,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.28,5,188,37.6,5.366563145999495,80.2,3782.2,4,0,1,1,3,0,0,0,4,27868.4,3325.0,0.8,0.0,0.2,0.2,0.6,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.238,192.168.1.29,4,160,40.0,0.0,79.5,4596.75,4,0,0,2,2,0,0,0,3,29415.5,247.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.20,2,80,40.0,0.0,85.5,3468.0,2,0,0,1,1,0,0,0,2,45810.5,51.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.21,7,268,38.285714285714285,4.535573676110727,98.42857142857143,3762.4285714285716,6,0,1,1,5,0,1,0,4,29563.85714285714,2406.1428571428573,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.22,3,110,36.666666666666664,5.773502691896258,97.33333333333333,3269.6666666666665,2,1,0,1,1,0,0,0,3,12715.0,2761.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.23,2,70,35.0,7.0710678118654755,92.0,3225.5,1,1,0,1,0,0,0,0,2,32738.0,72.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.24,3,110,36.666666666666664,5.773502691896258,88.0,2699.0,2,1,0,0,2,0,0,0,2,47226.0,336.3333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.26,3,120,40.0,0.0,80.33333333333333,3742.3333333333335,3,0,0,0,3,0,1,0,2,59300.0,201.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.27,1,40,40.0,0.0,77.0,6958.0,1,0,0,0,1,0,0,0,1,21307.0,8080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.28,5,200,40.0,0.0,101.0,6613.0,5,0,0,1,4,0,0,0,3,45765.4,213.6,1.0,0.0,0.0,0.2,0.8,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.245,192.168.1.29,4,138,34.5,6.4031242374328485,93.5,2158.75,2,1,1,0,2,0,1,0,3,28600.5,53.25,0.5,0.25,0.25,0.0,0.5,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.20,6,230,38.333333333333336,4.08248290463863,79.0,5185.166666666667,5,1,0,0,2,2,1,0,3,28152.333333333332,196.5,0.8333333333333334,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.21,3,108,36.0,6.928203230275509,104.66666666666667,2692.3333333333335,2,0,1,0,1,0,1,0,3,27592.333333333332,35.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.22,5,178,35.6,6.066300355241241,86.4,3065.0,3,1,1,2,0,0,1,0,4,29896.6,68.6,0.6,0.2,0.2,0.4,0.0,0.0,0.2,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.23,3,110,36.666666666666664,5.773502691896258,77.0,1588.6666666666667,2,1,0,1,1,0,0,0,3,43473.333333333336,173.66666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.24,6,220,36.666666666666664,5.163977794943222,103.5,1810.6666666666667,4,2,0,0,4,0,0,0,4,28482.833333333332,136.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.25,5,200,40.0,0.0,98.0,3071.2,5,0,0,2,1,1,1,0,4,25655.6,220.2,1.0,0.0,0.0,0.4,0.2,0.2,0.2,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.26,6,218,36.333333333333336,5.715476066494083,99.83333333333333,2592.3333333333335,4,1,1,2,1,1,0,0,4,36917.0,252.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.27,3,108,36.0,6.928203230275509,108.66666666666667,2760.3333333333335,2,0,1,0,2,0,0,0,3,21208.0,174.33333333333334,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.28,8,300,37.5,4.629100498862758,99.0,3551.875,6,2,0,2,2,0,2,0,3,35037.5,82.0,0.75,0.25,0.0,0.25,0.25,0.0,0.25,0,Normal
capture_05.pcap,172.16.10.25,192.168.1.29,2,80,40.0,0.0,68.0,2214.5,2,0,0,0,0,1,1,0,2,18256.0,261.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.20,5,188,37.6,5.366563145999495,83.4,4262.4,4,0,1,1,3,0,1,0,3,21045.4,1664.0,0.8,0.0,0.2,0.2,0.6,0.0,0.2,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.21,2,80,40.0,0.0,118.0,4985.0,2,0,0,0,2,0,1,0,2,41680.0,261.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.22,8,298,37.25,5.11998883927355,89.75,3287.375,6,1,1,0,6,0,1,0,5,30249.0,1202.75,0.75,0.125,0.125,0.0,0.75,0.0,0.125,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.23,11,430,39.09090909090909,3.0151134457776356,87.0909090909091,4304.545454545455,10,1,0,3,7,0,0,0,5,30778.545454545456,1658.8181818181818,0.9090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.24,5,190,38.0,4.4721359549995805,90.6,2923.0,4,1,0,1,3,0,0,0,4,46504.0,3263.0,0.8,0.2,0.0,0.2,0.6,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.25,2,68,34.0,8.48528137423857,92.0,3781.5,1,0,1,0,1,0,0,0,2,30862.0,4040.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.26,4,150,37.5,5.0,86.75,2121.75,3,1,0,0,3,0,0,0,2,39291.75,90.75,0.75,0.25,0.0,0.0,0.75,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.27,4,148,37.0,6.0,80.25,3414.0,3,0,1,1,2,0,0,0,3,21765.0,150.75,0.75,0.0,0.25,0.25,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.28,6,228,38.0,4.898979485566356,92.16666666666667,4054.6666666666665,5,0,1,1,4,0,2,0,3,26148.166666666668,248.16666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0,Normal
capture_05.pcap,172.16.10.251,192.168.1.29,4,160,40.0,0.0,96.25,5316.0,4,0,0,1,3,0,0,0,2,37547.25,4080.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.20,2,80,40.0,0.0,80.5,6182.5,2,0,0,0,2,0,2,0,2,35615.5,261.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.21,4,148,37.0,6.0,87.25,3420.75,3,0,1,1,2,0,0,0,3,31509.25,241.5,0.75,0.0,0.25,0.25,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.22,6,230,38.333333333333336,4.0824829046386295,80.16666666666667,5236.333333333333,5,1,0,2,3,0,0,0,5,25957.5,1531.8333333333333,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.23,8,290,36.25,5.175491695067657,96.25,2828.25,5,3,0,2,3,0,0,0,5,28332.25,1223.5,0.625,0.375,0.0,0.25,0.375,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.24,3,120,40.0,0.0,94.33333333333333,6909.333333333333,3,0,0,0,3,0,0,0,1,28415.666666666668,443.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.25,5,188,37.6,5.366563145999495,96.0,2157.0,4,0,1,2,2,0,1,0,5,14132.6,1725.0,0.8,0.0,0.2,0.4,0.4,0.0,0.2,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.26,5,178,35.6,6.06630035524124,70.6,2149.4,3,1,1,0,3,0,2,0,4,33143.4,217.8,0.6,0.2,0.2,0.0,0.6,0.0,0.4,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.27,5,176,35.2,6.572670690061993,67.0,3315.6,3,0,2,0,3,0,1,0,2,26877.4,265.8,0.6,0.0,0.4,0.0,0.6,0.0,0.2,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.28,2,80,40.0,0.0,88.5,1776.0,2,0,0,1,1,0,0,0,2,12704.5,4051.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0,Normal
capture_05.pcap,172.16.10.46,192.168.1.29,2,70,35.0,7.0710678118654755,90.5,1416.0,1,1,0,1,0,0,0,0,2,53969.5,248.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,Normal
capture_06.pcap,10.10.10.137,192.168.1.20,9,349,38.77777777777778,3.666666666666667,61.77777777777778,1966.111111111111,8,1,0,8,0,0,0,0,4,36846.77777777778,225.44444444444446,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.21,8,309,38.625,3.8890872965260117,58.375,2403.625,7,1,0,7,0,0,0,0,4,29717.25,138.375,0.875,0.125,0.0,0.875,0.0,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.22,4,160,40.0,0.0,66.25,1433.25,4,0,0,4,0,0,0,0,3,42299.25,247.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.23,10,378,37.8,4.638007234913623,64.6,2191.6,8,2,0,6,2,0,0,0,3,38659.5,183.5,0.8,0.2,0.0,0.6,0.2,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.24,5,200,40.0,0.0,64.2,2192.2,5,0,0,3,2,0,0,0,3,27191.6,141.0,1.0,0.0,0.0,0.6,0.4,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.25,4,160,40.0,0.0,68.25,844.5,4,0,0,4,0,0,0,0,2,26263.0,170.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.26,7,258,36.857142857142854,5.367450401216932,70.0,1203.7142857142858,5,2,0,3,2,0,0,0,4,35536.28571428572,167.71428571428572,0.7142857142857143,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.27,4,149,37.25,5.5,71.0,1735.25,3,1,0,2,1,0,0,0,2,19043.0,73.25,0.75,0.25,0.0,0.5,0.25,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.28,5,200,40.0,0.0,63.4,2184.4,5,0,0,5,0,0,0,0,2,29615.6,370.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,SYN Flood
capture_06.pcap,10.10.10.137,192.168.1.29,8,298,37.25,5.092010548749031,57.125,1503.625,6,2,0,5,1,0,0,0,4,32922.625,149.5,0.75,0.25,0.0,0.625,0.125,0.0,0.0,1,SYN Flood
capture_06.pcap,10.30.30.67,192.168.1.20,5,200,40.0,0.0,49.6,2534.8,5,0,0,1,0,4,0,0,5,29307.4,206.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.21,5,200,40.0,0.0,58.6,2541.2,5,0,0,1,0,4,0,0,5,32415.6,234.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.22,2,80,40.0,0.0,59.0,2127.5,2,0,0,1,0,1,0,0,2,25623.5,193.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.23,2,80,40.0,0.0,69.0,2697.5,2,0,0,1,0,1,0,0,2,6031.5,206.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.24,5,200,40.0,0.0,79.8,2701.8,5,0,0,1,0,4,0,0,5,15016.6,255.4,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.25,5,200,40.0,0.0,69.0,2708.2,5,0,0,3,0,2,0,0,5,25429.2,132.4,1.0,0.0,0.0,0.6,0.0,0.4,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.26,5,200,40.0,0.0,55.4,1834.8,5,0,0,4,0,1,0,0,5,49540.4,159.0,1.0,0.0,0.0,0.8,0.0,0.2,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.27,5,200,40.0,0.0,58.4,1474.4,5,0,0,1,0,4,0,0,5,35521.8,135.2,1.0,0.0,0.0,0.2,0.0,0.8,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.28,4,160,40.0,0.0,65.0,2183.5,4,0,0,2,0,2,0,0,4,22646.5,242.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1,FIN Scan
capture_06.pcap,10.30.30.67,192.168.1.29,7,280,40.0,0.0,56.285714285714285,2127.0,7,0,0,5,0,2,0,0,7,37140.0,200.42857142857142,1.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,1,FIN Scan
capture_06.pcap,10.40.40.197,192.168.1.20,3,120,40.0,0.0,71.0,2155.0,3,0,0,0,2,0,1,0,1,30713.0,443.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.21,3,120,40.0,0.0,72.0,2586.0,3,0,0,0,1,0,2,0,1,33242.0,443.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.22,3,120,40.0,0.0,72.33333333333333,2652.3333333333335,3,0,0,0,0,0,3,0,1,23202.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.23,6,240,40.0,0.0,63.833333333333336,3158.5,6,0,0,0,2,0,4,0,2,30467.5,322.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.24,3,120,40.0,0.0,75.33333333333333,2272.0,3,0,0,0,1,0,2,0,2,41278.0,201.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.25,2,80,40.0,0.0,47.0,2495.0,2,0,0,0,1,0,1,0,1,9593.5,443.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.26,1,40,40.0,0.0,40.0,3310.0,1,0,0,0,0,0,1,0,1,30208.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.27,2,80,40.0,0.0,70.5,3416.0,2,0,0,0,1,0,1,0,2,28452.0,261.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.28,5,200,40.0,0.0,63.0,2186.8,5,0,0,0,2,0,3,0,2,35783.4,370.4,1.0,0.0,0.0,0.0,0.4,0.0,0.6,1,PSH Flood
capture_06.pcap,10.40.40.197,192.168.1.29,1,40,40.0,0.0,46.0,1575.0,1,0,0,0,0,0,1,0,1,23395.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,PSH Flood
capture_06.pcap,172.16.10.149,192.168.1.20,6,218,36.333333333333336,5.715476066494081,89.33333333333333,3694.8333333333335,4,1,1,0,4,0,1,0,4,29508.0,243.66666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.21,5,168,33.6,5.8991524815010505,87.6,929.8,2,2,1,1,1,0,0,0,4,36024.0,153.8,0.4,0.4,0.2,0.2,0.2,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.22,5,176,35.2,6.572670690061994,87.8,1693.0,3,0,2,1,2,0,1,0,3,19620.2,1793.2,0.6,0.0,0.4,0.2,0.4,0.0,0.2,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.23,2,80,40.0,0.0,119.0,2127.0,2,0,0,0,2,0,0,0,1,38038.5,8080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.24,3,120,40.0,0.0,122.0,5717.333333333333,3,0,0,0,3,0,1,0,3,30727.0,2867.6666666666665,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.25,5,176,35.2,6.572670690061994,89.0,2924.2,3,0,2,0,3,0,1,0,3,19578.2,1648.0,0.6,0.0,0.4,0.0,0.6,0.0,0.2,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.26,7,260,37.142857142857146,4.8795003647426665,110.28571428571429,2368.5714285714284,5,2,0,0,5,0,0,0,4,31823.85714285714,2429.8571428571427,0.7142857142857143,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.27,7,256,36.57142857142857,5.855400437691199,86.14285714285714,3015.8571428571427,5,0,2,0,5,0,0,0,3,26510.714285714286,4680.428571428572,0.7142857142857143,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.28,5,190,38.0,4.4721359549995805,91.4,3737.2,4,1,0,1,3,0,0,0,4,29139.0,1819.8,0.8,0.2,0.0,0.2,0.6,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.149,192.168.1.29,7,230,32.857142857142854,4.879500364742666,77.14285714285714,1147.4285714285713,2,5,0,2,0,0,0,0,2,22507.428571428572,214.42857142857142,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.20,2,80,40.0,0.0,87.5,4192.5,2,0,0,0,2,0,0,0,2,33954.5,4080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.21,4,160,40.0,0.0,102.25,2883.5,4,0,0,1,3,0,0,0,3,40016.0,4065.5,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.23,1,40,40.0,0.0,97.0,7815.0,1,0,0,0,1,0,0,0,1,6884.0,8080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.24,3,96,32.0,6.928203230275509,88.66666666666667,1005.6666666666666,1,0,2,0,1,0,0,0,2,7977.333333333333,26.666666666666668,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.25,3,110,36.666666666666664,5.773502691896258,100.66666666666667,4775.666666666667,2,1,0,0,2,0,1,0,3,35225.666666666664,2737.6666666666665,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.26,3,108,36.0,6.928203230275509,83.66666666666667,3007.3333333333335,2,0,1,1,1,0,0,0,3,27184.333333333332,2841.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0,Normal
capture_06.pcap,172.16.10.150,192.168.1.27,4,148,37.0,6.0,90.75,3257.5,3,0,1,1,2,0,0,0,3,23947.25,4060.0,0.75,0.0,0.25,0.25,0.5,0.0,0.0,0,Normal
